prediction,truth,similarity
"[6, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[6, 6, 7, 5, 5, 7, 7, 7]",0.1333333333333333
"[6, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[6, 7, 5, 5, 7, 7, 7]",0.11764705882352944
[7],"[7, 5, 5, 7, 7, 7]",0.16666666666666663
[],"[5, 5, 7, 7, 7]",0.0
"[5, 5, 7]","[5, 7, 7, 7]",0.5
"[5, 7]","[7, 7, 7]",0.33333333333333337
[],"[7, 7]",0.0
[],[7],0.0
[],[],1.0
"[4, 4, 4, 4, 6, 6, 6, 6]","[4, 4, 4, 4, 6, 6, 6, 7, 7, 7]",0.7
"[4, 4, 4, 4, 6, 6, 6, 6, 6, 6]","[4, 4, 4, 6, 6, 6, 7, 7, 7]",0.6
"[4, 4, 4, 4, 6, 6, 6, 6, 6, 6]","[4, 4, 6, 6, 6, 7, 7, 7]",0.5
"[4, 4, 4, 4, 4, 4, 6]","[4, 6, 6, 6, 7, 7, 7]",0.1428571428571429
"[4, 4, 4, 4, 4, 4, 6]","[6, 6, 6, 7, 7, 7]",0.0
"[6, 6, 6, 6, 6, 6, 6]","[6, 6, 7, 7, 7]",0.2857142857142857
"[6, 6, 6, 6, 6, 6, 6]","[6, 7, 7, 7]",0.1428571428571429
[7],"[7, 7, 7]",0.33333333333333337
[],"[7, 7]",0.0
[],[7],0.0
[],[],1.0
[],[],1.0
[],[4],0.0
[4],[],0.0
[],"[2, 2]",0.0
[],[2],0.0
[],[],1.0
"[4, 4, 4, 4, 6, 6, 6, 6]","[6, 6, 7, 5, 5, 7, 7, 5, 5, 5, 7]",0.0
"[6, 7]","[6, 7, 5, 5, 7, 7, 5, 5, 5, 7]",0.19999999999999996
[7],"[7, 5, 5, 7, 7, 5, 5, 5, 7]",0.11111111111111116
[],"[5, 5, 7, 7, 5, 5, 5, 7]",0.0
"[5, 5, 7]","[5, 7, 7, 5, 5, 5, 7]",0.4285714285714286
"[5, 7]","[7, 7, 5, 5, 5, 7]",0.33333333333333337
[],"[7, 5, 5, 5, 7]",0.0
[],"[5, 5, 5, 7]",0.0
"[5, 7]","[5, 5, 7]",0.6666666666666667
"[5, 7]","[5, 7]",1.0
[7],[7],1.0
[],[],1.0
[],[2],0.0
[],[],1.0
[],"[2, 4, 4, 6, 6]",0.0
[],"[4, 4, 6, 6]",0.0
[4],"[4, 6, 6]",0.33333333333333337
[4],"[6, 6]",0.0
"[6, 6]",[6],0.5
[],[],1.0
"[4, 4, 4, 4, 6, 6, 6, 6]","[6, 6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.0
[],"[6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.0
"[6, 7]","[6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.19999999999999996
"[6, 7]","[6, 7, 5, 5, 5, 5, 5, 5, 7]",0.2222222222222222
[7],"[7, 5, 5, 5, 5, 5, 5, 7]",0.125
[],"[5, 5, 5, 5, 5, 5, 7]",0.0
"[5, 5, 5, 7]","[5, 5, 5, 5, 5, 7]",0.6666666666666667
"[5, 5, 5, 7]","[5, 5, 5, 5, 7]",0.8
"[5, 5, 5, 7]","[5, 5, 5, 7]",1.0
"[5, 5, 5, 7]","[5, 5, 7]",0.75
"[5, 5, 5, 7]","[5, 7]",0.5
[7],[7],1.0
[],[],1.0
"[6, 7]","[6, 7]",1.0
[7],[7],1.0
"[5, 5, 5, 5, 7]",[],0.0
"[4, 4, 4, 4, 6, 6, 6, 6]","[6, 6]",0.25
"[6, 7]",[6],0.5
[],[],1.0
[],[4],0.0
[],[],1.0
[],[2],0.0
[],[],1.0
"[4, 4, 4, 4, 4, 6, 6, 6]","[4, 6, 6, 6, 7]",0.375
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 7]",0.0
"[6, 6, 7]","[6, 6, 7]",1.0
"[6, 7]","[6, 7]",1.0
[7],[7],1.0
[],[],1.0
[],[],1.0
[],[],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 6, 6, 6]","[4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.21739130434782605
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.045454545454545414
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
"[6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.4
"[6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.4736842105263158
"[6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.5
"[6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.5294117647058824
"[6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.5625
"[6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.5333333333333333
"[6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.5714285714285714
"[6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.3076923076923077
"[6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.33333333333333337
"[6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.36363636363636365
"[6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.30000000000000004
[],"[6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
"[6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6]",0.5
"[6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6]",0.5714285714285714
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6]",0.8333333333333334
"[6, 6, 6, 6]","[6, 6, 6, 6, 6]",0.8
"[6, 6, 6]","[6, 6, 6, 6]",0.75
"[6, 6, 6, 6]","[6, 6, 6]",0.75
"[6, 6, 6, 6, 6]","[6, 6]",0.4
"[6, 6, 6, 6, 6, 6]",[6],0.16666666666666663
"[6, 6, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5]",[],0.0
"[4, 4, 4, 4, 4, 6, 6, 6]","[6, 6, 6, 6, 6, 6]",0.375
"[6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]",0.5555555555555556
"[6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6]",0.4444444444444444
"[6, 6, 6, 6, 6, 6, 6]","[6, 6, 6]",0.4285714285714286
"[6, 6, 6, 6, 6]","[6, 6]",0.4
"[6, 6, 6, 6, 6]",[6],0.19999999999999996
"[6, 6, 6, 6, 6]",[],0.0
[],[],1.0
[],[],1.0
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.8181818181818181
"[4, 4, 4, 4, 4, 6, 6]","[4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.30000000000000004
"[4, 4, 4, 4, 4, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6]",0.11111111111111116
"[6, 6, 7]","[6, 6, 6, 6, 6, 6, 6, 6]",0.25
"[6, 7]","[6, 6, 6, 6, 6, 6, 6]",0.1428571428571429
"[6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6]",0.8571428571428572
"[6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]",0.8333333333333334
"[6, 6, 6, 6, 6, 6]","[6, 6, 6, 6]",0.6666666666666667
"[6, 6, 6, 6]","[6, 6, 6]",0.75
[6],"[6, 6]",0.5
[6],[6],1.0
[],[],1.0
[],[],1.0
[],[],1.0
"[4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[4, 6, 6, 6, 6, 7, 5, 5, 7]",0.41666666666666663
"[4, 4, 4, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 7, 5, 5, 7]",0.30000000000000004
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 7, 5, 5, 7]",0.2727272727272727
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 7, 5, 5, 7]",0.18181818181818177
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 7, 5, 5, 7]",0.09999999999999998
[7],"[7, 5, 5, 7]",0.25
[],"[5, 5, 7]",0.0
"[5, 7]","[5, 7]",1.0
[7],[7],1.0
[],[],1.0
[],"[4, 6]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[6],0.0
[],[],1.0
[],[4],0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[],0.0
[],[],1.0
[],[],1.0
[],"[4, 4, 4, 4, 6, 6, 6, 6, 6]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 6, 6, 6, 6, 6]",0.23076923076923073
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 6, 6, 6, 6, 6]",0.1333333333333333
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 6, 6, 6, 6, 6]",0.06666666666666665
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 6, 6]",0.0
"[6, 6, 7]","[6, 6, 6, 6]",0.5
"[6, 7]","[6, 6, 6]",0.33333333333333337
"[6, 7]","[6, 6]",0.5
"[6, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",[6],0.0357142857142857
"[6, 6, 7]",[],0.0
[],[],1.0
[],[],1.0
[],[],1.0
[],[],1.0
[],[],1.0
[],[],1.0
[],[2],0.0
[],[],1.0
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 7, 5, 5, 7]",0.2857142857142857
"[6, 6, 7]","[6, 6, 6, 7, 5, 5, 5, 5, 7, 7, 5, 5, 7]",0.23076923076923073
"[6, 6, 6, 6, 6, 7]","[6, 6, 7, 5, 5, 5, 5, 7, 7, 5, 5, 7]",0.25
"[6, 7]","[6, 7, 5, 5, 5, 5, 7, 7, 5, 5, 7]",0.18181818181818177
[7],"[7, 5, 5, 5, 5, 7, 7, 5, 5, 7]",0.09999999999999998
[],"[5, 5, 5, 5, 7, 7, 5, 5, 7]",0.0
"[5, 5, 7]","[5, 5, 5, 7, 7, 5, 5, 7]",0.375
"[5, 5, 5, 7]","[5, 5, 7, 7, 5, 5, 7]",0.5714285714285714
"[5, 7]","[5, 7, 7, 5, 5, 7]",0.33333333333333337
[7],"[7, 7, 5, 5, 7]",0.19999999999999996
[],"[7, 5, 5, 7]",0.0
[],"[5, 5, 7]",0.0
"[5, 7]","[5, 7]",1.0
[7],[7],1.0
[],[],1.0
[],[],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 6, 6, 6]","[4, 4, 4, 4, 4, 4]",0.625
"[4, 4, 4, 4, 6, 6, 6, 6, 6, 6]","[4, 4, 4, 4, 4]",0.4
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[4, 4, 4, 4]",0.0
"[4, 4, 4, 4, 6, 6, 6, 6]","[4, 4, 4]",0.375
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4]",0.16666666666666663
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],0.09090909090909094
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[],0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 7]",0.19999999999999996
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 7]",0.1428571428571429
"[4, 4, 4, 6, 6, 6, 6, 6]","[4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 7]",0.6666666666666667
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 7]",0.13157894736842102
"[4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 6, 6, 6, 6, 6, 7]",0.4
"[4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 6, 6, 6, 6, 6, 7]",0.33333333333333337
"[4, 4, 4, 4, 4, 4]","[4, 4, 6, 6, 6, 6, 6, 7]",0.25
"[4, 4, 4, 4, 4, 4]","[4, 6, 6, 6, 6, 6, 7]",0.1428571428571429
"[4, 4, 4, 4, 4]","[6, 6, 6, 6, 6, 7]",0.0
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 7]",0.36363636363636365
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 7]",0.23076923076923073
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 7]",0.16666666666666663
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 7]",0.09090909090909094
[7],[7],1.0
[],[],1.0
[],"[4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 6, 6, 6, 6]",0.24
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 6, 6, 6, 6]",0.2777777777777778
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 6, 6, 6, 6]",0.23529411764705888
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 6, 6, 6, 6]",0.19999999999999996
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 6, 6, 6, 6]",0.1333333333333333
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 6, 6, 6, 6]",0.0714285714285714
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 6]",0.0
"[6, 6, 6, 6, 6, 6, 6]","[6, 6, 6]",0.4285714285714286
"[6, 6, 6, 6, 6, 6, 6]","[6, 6]",0.2857142857142857
"[6, 6, 6, 6, 6, 6, 6]",[6],0.1428571428571429
"[6, 6, 6, 6, 6]",[],0.0
[],[],1.0
"[4, 4, 4, 4, 4, 6, 6, 6]","[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.5555555555555556
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4]",0.47058823529411764
"[4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6]","[4, 4, 4, 4, 4, 4, 4]",0.2727272727272727
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4]",0.375
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4]",0.3571428571428571
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4]",0.3076923076923077
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4]",0.23076923076923073
"[4, 4, 4, 4, 4, 4, 4, 4]","[4, 4]",0.25
"[4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],0.11111111111111116
[4],[],0.0
[],[2],0.0
[],[],1.0
"[4, 4, 4, 4, 6, 6, 6, 6]",[],0.0
"[4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7]",0.5
"[6, 6, 7]","[6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7]",0.2727272727272727
"[6, 6, 7]","[6, 6, 6, 6, 6, 7, 7, 7, 7, 7]",0.30000000000000004
"[6, 6, 7]","[6, 6, 6, 6, 7, 7, 7, 7, 7]",0.33333333333333337
"[6, 7]","[6, 6, 6, 7, 7, 7, 7, 7]",0.25
"[6, 7]","[6, 6, 7, 7, 7, 7, 7]",0.2857142857142857
"[6, 7]","[6, 7, 7, 7, 7, 7]",0.33333333333333337
[7],"[7, 7, 7, 7, 7]",0.19999999999999996
[],"[7, 7, 7, 7]",0.0
[],"[7, 7, 7]",0.0
[],"[7, 7]",0.0
[],[7],0.0
[],[],1.0
[],"[4, 4]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],0.052631578947368474
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[],0.0
[],"[4, 4, 4, 4, 4, 6, 6, 6, 7]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 6, 6, 6, 7]",0.21052631578947367
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 6, 6, 6, 7]",0.30000000000000004
[],"[4, 4, 6, 6, 6, 7]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 6, 6, 6, 7]",0.06666666666666665
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 7]",0.0
"[6, 7]","[6, 6, 7]",0.6666666666666667
"[6, 6, 6, 6, 6]","[6, 7]",0.19999999999999996
[7],[7],1.0
[],[],1.0
[],[4],0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[],0.0
[],[2],0.0
[],[],1.0
[],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0
[],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0
[4],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.08333333333333337
"[4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.5454545454545454
"[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.5
"[4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.33333333333333337
"[4, 4]","[4, 4, 4, 4, 4, 4, 4, 4]",0.25
"[4, 4]","[4, 4, 4, 4, 4, 4, 4]",0.2857142857142857
"[4, 4, 4]","[4, 4, 4, 4, 4, 4]",0.5
"[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4]",1.0
"[4, 4, 4, 4, 4]","[4, 4, 4, 4]",0.8
"[4, 4]","[4, 4, 4]",0.6666666666666667
"[4, 4, 4]","[4, 4]",0.6666666666666667
[4],[4],1.0
[],[],1.0
"[4, 4, 4, 4, 6, 6, 6, 6]","[4, 4, 6, 6, 6, 6, 7, 7, 7]",0.4444444444444444
"[4, 4, 4, 4, 4, 4, 4, 6, 6, 6]","[4, 6, 6, 6, 6, 7, 7, 7]",0.09999999999999998
"[4, 4, 4, 4, 4, 4, 4, 4, 6, 6]","[6, 6, 6, 6, 7, 7, 7]",0.0
"[6, 7]","[6, 6, 6, 7, 7, 7]",0.33333333333333337
[6],"[6, 6, 7, 7, 7]",0.19999999999999996
[6],"[6, 7, 7, 7]",0.25
[7],"[7, 7, 7]",0.33333333333333337
[],"[7, 7]",0.0
[],[7],0.0
[],[],1.0
[],"[4, 4, 6, 6, 7]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4]","[4, 6, 6, 7]",0.125
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 7]",0.0
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 7]",0.09090909090909094
[7],[7],1.0
[],[],1.0
"[4, 4, 4, 4, 6, 6]","[4, 4, 6, 6, 6, 6, 7, 5]",0.5
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 6, 6, 6, 6, 7, 5]",0.09090909090909094
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 6, 7, 5]",0.0
"[6, 6, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[6, 6, 6, 7, 5]",0.19999999999999996
"[6, 7]","[6, 6, 7, 5]",0.5
"[6, 7]","[6, 7, 5]",0.6666666666666667
[7],"[7, 5]",0.5
[],[5],0.0
[],[],1.0
[],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.55
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.5
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.4736842105263158
"[4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4]",1.0
"[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4]",0.7142857142857143
"[4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4]",0.8333333333333334
"[4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4]",0.8333333333333334
"[4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4]",0.5714285714285714
"[4, 4, 4, 4, 4, 4, 4]","[4, 4, 4]",0.4285714285714286
"[4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6]","[4, 4]",0.15384615384615385
"[6, 6, 6, 6, 6, 6, 6]",[4],0.0
[],[],1.0
"[4, 4, 4, 4, 6]","[4, 6, 6, 6, 6]",0.4
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 6]",0.0
"[6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6]",0.375
"[6, 6, 6, 6, 6, 6, 6]","[6, 6]",0.2857142857142857
"[6, 6, 6, 6, 6]",[6],0.19999999999999996
"[6, 6, 6]",[],0.0
"[4, 4, 4, 6, 6, 6, 6]","[4, 6, 6]",0.4285714285714286
"[4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6]",0.18181818181818177
[],[6],0.0
"[6, 7]",[],0.0
[3],[3],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 6, 6, 6]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.4545454545454546
"[4, 4, 4, 4, 6]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.4
"[4, 4, 4, 4, 4, 6, 6, 6]","[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.5555555555555556
"[4, 4, 4, 4, 4, 6, 6, 6, 6, 6]","[4, 4, 4, 4, 4, 4, 4, 4]",0.5
"[4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6]","[4, 4, 4, 4, 4, 4, 4]",0.2727272727272727
"[4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6]","[4, 4, 4, 4, 4, 4]",0.5454545454545454
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4]",0.4545454545454546
"[4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4]",0.4444444444444444
"[4, 4, 4, 4]","[4, 4, 4]",0.75
"[4, 4, 4, 4, 4, 4, 4]","[4, 4]",0.2857142857142857
[4],[4],1.0
[],[],1.0
"[4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[4, 6, 7]",0.16666666666666663
"[4, 4, 4, 6, 6, 6, 6, 6, 6]","[6, 7]",0.11111111111111116
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",[7],0.0
[],[],1.0
[],"[4, 4, 4, 6, 6, 6, 6, 6, 7]",0.0
[],"[4, 4, 6, 6, 6, 6, 6, 7]",0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 6, 6, 6, 6, 6, 7]",0.07692307692307687
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 6, 6, 7]",0.0
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 7]",0.4
"[6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 5]","[6, 6, 6, 7]",0.2857142857142857
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 7]",0.1428571428571429
"[6, 6, 6, 6, 6]","[6, 7]",0.19999999999999996
[7],[7],1.0
[],[],1.0
[],[2],0.0
[],[],1.0
"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[4, 6, 6, 6, 6, 6, 6]",0.5454545454545454
"[4, 4, 4, 6, 6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6]",0.6
